144|2023-11-11 15:00:00+00|6|0|13|1.7692|0.9231|13|1.1538|1.1538
197|2023-11-11 15:30:00+00|1|1|10|1.1000|1.3000|10|1.0000|1.7000
103|2023-11-11 17:00:00+00|0|2|16|1.2500|1.2500|15|1.6667|1.0000
144|2023-11-11 17:15:00+00|1|3|13|1.3077|2.0769|13|1.0769|1.8462
197|2023-11-11 17:30:00+00|1|1|10|1.0000|2.0000|9|1.4444|1.8889
197|2023-11-11 18:00:00+00|0|2|9|1.0000|2.0000|10|1.4000|1.4000
144|2023-11-11 19:45:00+00|1|0|13|0.9231|1.4615|13|1.0769|1.6923
119|2023-11-12 11:00:00+00|0|0|14|2.2857|1.2143|14|1.8571|1.0000
144|2023-11-12 12:30:00+00|0|0|13|2.0000|1.1538|13|1.2308|1.0769
119|2023-11-12 13:00:00+00|1|0|14|1.0000|1.4286|14|1.1429|1.6429
119|2023-11-12 15:00:00+00|2|0|14|1.6429|1.2857|14|1.7857|0.7857
144|2023-11-12 15:00:00+00|3|1|13|1.9231|1.0000|13|1.4615|2.0000
197|2023-11-12 15:30:00+00|2|1|10|1.9000|0.9000|10|0.6000|1.8000
103|2023-11-12 16:00:00+00|1|2|15|1.6000|1.7333|16|1.6875|1.1875
103|2023-11-12 16:00:00+00|0|1|16|1.1250|1.1875|16|1.6875|1.8125
103|2023-11-12 16:00:00+00|2|1|16|1.7500|1.3750|16|2.3750|2.1250
103|2023-11-12 16:00:00+00|0|0|17|1.2941|1.8824|16|0.8125|1.5625
103|2023-11-12 16:00:00+00|3|2|17|1.7647|2.1176|15|1.6000|1.6667
103|2023-11-12 16:00:00+00|1|0|15|2.7333|1.5333|16|0.9375|2.5625
119|2023-11-12 17:00:00+00|0|2|14|1.3571|1.5714|14|0.4286|2.1429
197|2023-11-12 17:30:00+00|3|0|10|1.8000|0.9000|10|1.1000|1.4000
144|2023-11-12 17:30:00+00|1|1|13|1.6923|1.0769|13|2.0000|1.0769
144|2023-11-12 18:15:00+00|3|0|13|2.3846|1.1538|13|0.7692|2.0000
103|2023-11-12 18:15:00+00|4|0|15|2.1333|1.4000|17|1.5882|1.4118
197|2023-11-12 18:30:00+00|0|2|10|1.1000|1.7000|10|2.6000|0.9000
119|2023-11-12 19:00:00+00|2|0|14|1.2143|1.1429|14|1.0000|1.5000
197|2023-11-12 19:30:00+00|0|1|10|1.1000|1.9000|10|3.1000|0.6000
197|2023-11-24 16:15:00+00|1|1|11|1.0909|1.2727|10|0.9000|2.0000
119|2023-11-24 18:00:00+00|1|1|15|0.5333|2.0000|15|1.0000|1.3333
144|2023-11-24 19:45:00+00|1|1|14|1.2143|1.6429|14|2.0714|0.8571
